"five_minute_interval","ts","temp","humi"
2025-03-02 01:15:00.000 +0900,2025-03-02 01:15:02.778 +0900,10.0,82.9
2025-03-02 01:20:00.000 +0900,2025-03-02 01:20:01.055 +0900,10.0,82.6
2025-03-02 01:25:00.000 +0900,2025-03-02 01:25:10.068 +0900,10.0,83.0
2025-03-02 01:30:00.000 +0900,2025-03-02 01:30:08.193 +0900,10.0,82.9
2025-03-02 01:35:00.000 +0900,2025-03-02 01:35:06.513 +0900,10.0,82.9
2025-03-02 01:40:00.000 +0900,2025-03-02 01:40:04.802 +0900,10.0,82.9
2025-03-02 01:45:00.000 +0900,2025-03-02 01:45:02.995 +0900,10.0,83.0
2025-03-02 01:50:00.000 +0900,2025-03-02 01:50:01.182 +0900,10.0,83.0
2025-03-02 01:55:00.000 +0900,2025-03-02 01:55:10.146 +0900,10.0,83.1
2025-03-02 02:00:00.000 +0900,2025-03-02 02:00:08.406 +0900,10.0,83.1
2025-03-02 02:05:00.000 +0900,2025-03-02 02:05:06.665 +0900,10.0,83.1
2025-03-02 02:10:00.000 +0900,2025-03-02 02:10:05.007 +0900,10.0,83.1
2025-03-02 02:15:00.000 +0900,2025-03-02 02:15:03.253 +0900,10.1,83.2
2025-03-02 02:20:00.000 +0900,2025-03-02 02:20:01.546 +0900,10.0,83.0
2025-03-02 02:25:00.000 +0900,2025-03-02 02:25:10.562 +0900,10.1,83.1
2025-03-02 02:30:00.000 +0900,2025-03-02 02:30:08.776 +0900,10.1,83.0
2025-03-02 02:35:00.000 +0900,2025-03-02 02:35:07.171 +0900,10.1,83.0
2025-03-02 02:40:00.000 +0900,2025-03-02 02:40:05.340 +0900,10.1,82.9
2025-03-02 02:45:00.000 +0900,2025-03-02 02:45:03.618 +0900,10.1,82.8
2025-03-02 02:50:00.000 +0900,2025-03-02 02:50:01.964 +0900,10.1,82.7
2025-03-02 02:55:00.000 +0900,2025-03-02 02:55:00.129 +0900,10.1,82.7
2025-03-02 03:00:00.000 +0900,2025-03-02 03:00:09.112 +0900,10.1,82.9
2025-03-02 03:05:00.000 +0900,2025-03-02 03:05:07.402 +0900,10.2,83.1
2025-03-02 03:10:00.000 +0900,2025-03-02 03:10:05.517 +0900,10.1,83.2
2025-03-02 03:15:00.000 +0900,2025-03-02 03:15:03.957 +0900,10.1,83.2
2025-03-02 03:20:00.000 +0900,2025-03-02 03:20:02.267 +0900,10.1,83.2
2025-03-02 03:25:00.000 +0900,2025-03-02 03:25:00.500 +0900,10.1,83.2
2025-03-02 03:30:00.000 +0900,2025-03-02 03:30:09.332 +0900,10.2,83.1
2025-03-02 03:35:00.000 +0900,2025-03-02 03:35:07.749 +0900,10.2,83.1
2025-03-02 03:40:00.000 +0900,2025-03-02 03:40:06.039 +0900,10.1,83.0
2025-03-02 03:45:00.000 +0900,2025-03-02 03:45:04.211 +0900,10.2,83.1
2025-03-02 03:50:00.000 +0900,2025-03-02 03:50:13.242 +0900,10.2,83.1
2025-03-02 03:55:00.000 +0900,2025-03-02 03:55:00.747 +0900,10.2,83.1
2025-03-02 04:00:00.000 +0900,2025-03-02 04:00:09.749 +0900,10.2,83.1
2025-03-02 04:05:00.000 +0900,2025-03-02 04:05:08.052 +0900,10.2,83.1
2025-03-02 04:10:00.000 +0900,2025-03-02 04:10:06.297 +0900,10.2,83.1
2025-03-02 04:15:00.000 +0900,2025-03-02 04:15:04.505 +0900,10.2,83.2
2025-03-02 04:20:00.000 +0900,2025-03-02 04:20:02.795 +0900,10.2,83.3
2025-03-02 04:25:00.000 +0900,2025-03-02 04:25:01.062 +0900,10.2,83.4
2025-03-02 04:30:00.000 +0900,2025-03-02 04:30:09.987 +0900,10.2,83.4
2025-03-02 04:35:00.000 +0900,2025-03-02 04:35:08.290 +0900,10.2,83.4
2025-03-02 04:40:00.000 +0900,2025-03-02 04:40:06.565 +0900,10.1,83.4
2025-03-02 04:45:00.000 +0900,2025-03-02 04:45:04.997 +0900,10.1,83.4
2025-03-02 04:50:00.000 +0900,2025-03-02 04:50:03.168 +0900,10.1,83.5
2025-03-02 04:55:00.000 +0900,2025-03-02 04:55:01.619 +0900,10.1,83.5
2025-03-02 05:00:00.000 +0900,2025-03-02 05:00:00.015 +0900,10.0,83.5
2025-03-02 05:05:00.000 +0900,2025-03-02 05:05:08.880 +0900,10.1,83.6
2025-03-02 05:10:00.000 +0900,2025-03-02 05:10:07.178 +0900,10.0,83.9
2025-03-02 05:15:00.000 +0900,2025-03-02 05:15:05.455 +0900,10.0,83.8
2025-03-02 05:20:00.000 +0900,2025-03-02 05:20:03.740 +0900,9.9,83.8
2025-03-02 05:25:00.000 +0900,2025-03-02 05:25:02.051 +0900,10.1,83.7
2025-03-02 05:30:00.000 +0900,2025-03-02 05:30:00.415 +0900,10.0,83.6
2025-03-02 05:35:00.000 +0900,2025-03-02 05:35:09.291 +0900,10.1,83.5
2025-03-02 05:40:00.000 +0900,2025-03-02 05:40:07.595 +0900,10.0,83.5
2025-03-02 05:45:00.000 +0900,2025-03-02 05:45:05.725 +0900,10.0,83.5
2025-03-02 05:50:00.000 +0900,2025-03-02 05:50:03.980 +0900,10.0,83.5
2025-03-02 05:55:00.000 +0900,2025-03-02 05:55:02.095 +0900,9.9,83.5
2025-03-02 06:00:00.000 +0900,2025-03-02 06:00:00.394 +0900,10.0,83.5
2025-03-02 06:05:00.000 +0900,2025-03-02 06:05:09.367 +0900,10.0,83.6
2025-03-02 06:10:00.000 +0900,2025-03-02 06:10:07.585 +0900,10.0,83.5
2025-03-02 06:15:00.000 +0900,2025-03-02 06:15:05.776 +0900,9.9,83.5
2025-03-02 06:20:00.000 +0900,2025-03-02 06:20:04.029 +0900,10.0,83.5
2025-03-02 06:25:00.000 +0900,2025-03-02 06:25:02.329 +0900,10.0,83.6
2025-03-02 06:30:00.000 +0900,2025-03-02 06:30:00.726 +0900,9.9,83.7
2025-03-02 06:35:00.000 +0900,2025-03-02 06:35:09.712 +0900,9.9,83.7
2025-03-02 06:40:00.000 +0900,2025-03-02 06:40:08.006 +0900,9.9,83.7
2025-03-02 06:45:00.000 +0900,2025-03-02 06:45:06.447 +0900,9.9,83.7
2025-03-02 06:50:00.000 +0900,2025-03-02 06:50:04.640 +0900,9.9,83.6
2025-03-02 06:55:00.000 +0900,2025-03-02 06:55:02.987 +0900,10.0,83.6
2025-03-02 07:00:00.000 +0900,2025-03-02 07:00:01.432 +0900,9.9,83.6
2025-03-02 07:05:00.000 +0900,2025-03-02 07:05:10.406 +0900,9.9,83.6
2025-03-02 07:10:00.000 +0900,2025-03-02 07:10:08.718 +0900,10.0,83.6
2025-03-02 07:15:00.000 +0900,2025-03-02 07:15:07.114 +0900,10.0,83.6
2025-03-02 07:20:00.000 +0900,2025-03-02 07:20:05.362 +0900,10.0,83.6
2025-03-02 07:25:00.000 +0900,2025-03-02 07:25:03.638 +0900,10.0,83.6
2025-03-02 07:30:00.000 +0900,2025-03-02 07:30:01.955 +0900,10.1,83.5
2025-03-02 07:35:00.000 +0900,2025-03-02 07:35:00.221 +0900,10.1,83.4
2025-03-02 07:40:00.000 +0900,2025-03-02 07:40:09.065 +0900,10.1,83.4
2025-03-02 07:45:00.000 +0900,2025-03-02 07:45:07.505 +0900,10.2,83.2
2025-03-02 07:50:00.000 +0900,2025-03-02 07:50:05.677 +0900,10.2,83.1
2025-03-02 07:55:00.000 +0900,2025-03-02 07:55:03.980 +0900,10.3,83.0
2025-03-02 08:00:00.000 +0900,2025-03-02 08:00:02.246 +0900,10.4,82.7
2025-03-02 08:05:00.000 +0900,2025-03-02 08:05:00.546 +0900,10.4,82.5
2025-03-02 08:10:00.000 +0900,2025-03-02 08:10:09.519 +0900,10.6,82.2
2025-03-02 08:15:00.000 +0900,2025-03-02 08:15:07.702 +0900,10.7,82.1
2025-03-02 08:20:00.000 +0900,2025-03-02 08:20:06.106 +0900,11.0,81.6
2025-03-02 08:25:00.000 +0900,2025-03-02 08:25:04.547 +0900,11.2,81.2
2025-03-02 08:30:00.000 +0900,2025-03-02 08:30:02.776 +0900,11.5,80.5
2025-03-02 08:35:00.000 +0900,2025-03-02 08:35:01.036 +0900,11.8,80.0
2025-03-02 08:40:00.000 +0900,2025-03-02 08:40:09.995 +0900,12.3,79.1
2025-03-02 08:45:00.000 +0900,2025-03-02 08:45:08.175 +0900,12.6,78.4
2025-03-02 08:50:00.000 +0900,2025-03-02 08:50:06.649 +0900,12.8,77.8
2025-03-02 08:55:00.000 +0900,2025-03-02 08:55:04.798 +0900,12.8,77.3
2025-03-02 09:00:00.000 +0900,2025-03-02 09:00:03.170 +0900,13.2,77.0
2025-03-02 09:05:00.000 +0900,2025-03-02 09:05:01.362 +0900,13.6,76.0
2025-03-02 09:10:00.000 +0900,2025-03-02 09:10:10.376 +0900,14.1,74.8
2025-03-02 09:15:00.000 +0900,2025-03-02 09:15:08.616 +0900,14.6,73.3
2025-03-02 09:20:00.000 +0900,2025-03-02 09:20:06.905 +0900,15.0,72.9
2025-03-02 09:25:00.000 +0900,2025-03-02 09:25:05.158 +0900,15.2,72.5
2025-03-02 09:30:00.000 +0900,2025-03-02 09:30:03.470 +0900,15.1,72.4
2025-03-02 09:35:00.000 +0900,2025-03-02 09:35:01.734 +0900,14.8,73.7
2025-03-02 09:40:00.000 +0900,2025-03-02 09:40:00.021 +0900,14.9,74.2
2025-03-02 09:45:00.000 +0900,2025-03-02 09:45:08.856 +0900,15.2,74.0
2025-03-02 09:50:00.000 +0900,2025-03-02 09:50:07.320 +0900,15.6,72.6
2025-03-02 09:55:00.000 +0900,2025-03-02 09:55:05.517 +0900,16.2,71.5
2025-03-02 10:00:00.000 +0900,2025-03-02 10:00:03.921 +0900,16.8,69.4
2025-03-02 10:05:00.000 +0900,2025-03-02 10:05:02.188 +0900,17.3,68.7
2025-03-02 10:10:00.000 +0900,2025-03-02 10:10:00.351 +0900,17.9,66.2
2025-03-02 10:15:00.000 +0900,2025-03-02 10:15:09.463 +0900,18.9,64.7
2025-03-02 10:20:00.000 +0900,2025-03-02 10:20:07.565 +0900,19.6,62.7
2025-03-02 10:25:00.000 +0900,2025-03-02 10:25:05.970 +0900,20.4,60.6
2025-03-02 10:30:00.000 +0900,2025-03-02 10:30:04.266 +0900,21.3,59.5
2025-03-02 10:35:00.000 +0900,2025-03-02 10:35:02.630 +0900,21.9,57.9
2025-03-02 10:40:00.000 +0900,2025-03-02 10:40:00.844 +0900,22.6,56.6
2025-03-02 10:45:00.000 +0900,2025-03-02 10:45:09.871 +0900,23.4,55.3
2025-03-02 10:50:00.000 +0900,2025-03-02 10:50:08.032 +0900,23.6,54.4
2025-03-02 10:55:00.000 +0900,2025-03-02 10:55:06.247 +0900,23.7,55.4
2025-03-02 11:00:00.000 +0900,2025-03-02 11:00:04.510 +0900,23.4,55.9
2025-03-02 11:05:00.000 +0900,2025-03-02 11:05:02.948 +0900,23.3,56.8
2025-03-02 11:10:00.000 +0900,2025-03-02 11:10:01.370 +0900,23.3,57.4
2025-03-02 11:15:00.000 +0900,2025-03-02 11:15:10.204 +0900,23.5,57.0
2025-03-02 11:20:00.000 +0900,2025-03-02 11:20:08.611 +0900,23.7,56.9
2025-03-02 11:25:00.000 +0900,2025-03-02 11:25:06.902 +0900,23.3,57.7
2025-03-02 11:30:00.000 +0900,2025-03-02 11:30:05.167 +0900,23.6,58.1
2025-03-02 11:35:00.000 +0900,2025-03-02 11:35:03.476 +0900,23.7,57.5
2025-03-02 11:40:00.000 +0900,2025-03-02 11:40:01.881 +0900,23.7,57.5
2025-03-02 11:45:00.000 +0900,2025-03-02 11:45:00.062 +0900,23.6,58.2
2025-03-02 11:50:00.000 +0900,2025-03-02 11:50:09.102 +0900,23.7,58.4
2025-03-02 11:55:00.000 +0900,2025-03-02 11:55:07.520 +0900,23.7,58.3
2025-03-02 12:00:00.000 +0900,2025-03-02 12:00:05.681 +0900,23.7,58.3
2025-03-02 12:05:00.000 +0900,2025-03-02 12:05:03.967 +0900,24.2,57.4
2025-03-02 12:10:00.000 +0900,2025-03-02 12:10:02.357 +0900,24.8,55.6
2025-03-02 12:15:00.000 +0900,2025-03-02 12:15:00.630 +0900,25.2,54.6
2025-03-02 12:20:00.000 +0900,2025-03-02 12:20:09.580 +0900,25.4,53.9
2025-03-02 12:25:00.000 +0900,2025-03-02 12:25:07.717 +0900,25.1,55.8
2025-03-02 12:30:00.000 +0900,2025-03-02 12:30:06.081 +0900,24.5,57.9
2025-03-02 12:35:00.000 +0900,2025-03-02 12:35:04.380 +0900,24.1,59.2
2025-03-02 12:40:00.000 +0900,2025-03-02 12:40:02.563 +0900,23.6,60.6
2025-03-02 12:45:00.000 +0900,2025-03-02 12:45:11.504 +0900,23.0,62.1
2025-03-02 12:50:00.000 +0900,2025-03-02 12:50:09.863 +0900,22.7,62.8
2025-03-02 12:55:00.000 +0900,2025-03-02 12:55:08.122 +0900,23.0,62.1
2025-03-02 13:00:00.000 +0900,2025-03-02 13:00:06.421 +0900,23.3,60.7
2025-03-02 13:05:00.000 +0900,2025-03-02 13:05:04.695 +0900,24.2,57.7
2025-03-02 13:10:00.000 +0900,2025-03-02 13:10:02.981 +0900,25.2,54.7
2025-03-02 13:15:00.000 +0900,2025-03-02 13:15:11.886 +0900,26.0,52.5
2025-03-02 13:20:00.000 +0900,2025-03-02 13:20:20.755 +0900,26.7,51.2
2025-03-02 13:25:00.000 +0900,2025-03-02 13:25:08.437 +0900,26.9,50.8
2025-03-02 13:30:00.000 +0900,2025-03-02 13:30:06.711 +0900,26.6,52.7
2025-03-02 13:35:00.000 +0900,2025-03-02 13:35:05.126 +0900,26.4,54.0
2025-03-02 13:40:00.000 +0900,2025-03-02 13:40:03.544 +0900,26.5,54.0
2025-03-02 13:45:00.000 +0900,2025-03-02 13:45:12.483 +0900,26.5,53.9
2025-03-02 13:50:00.000 +0900,2025-03-02 13:50:00.093 +0900,26.1,54.5
2025-03-02 13:55:00.000 +0900,2025-03-02 13:55:09.061 +0900,25.5,56.5
2025-03-02 14:00:00.000 +0900,2025-03-02 14:00:07.372 +0900,24.8,58.5
2025-03-02 14:05:00.000 +0900,2025-03-02 14:05:05.653 +0900,24.0,60.1
2025-03-02 14:10:00.000 +0900,2025-03-02 14:10:04.058 +0900,23.1,62.1
2025-03-02 14:15:00.000 +0900,2025-03-02 14:15:02.230 +0900,22.4,64.2
2025-03-02 14:20:00.000 +0900,2025-03-02 14:20:00.528 +0900,21.7,65.4
2025-03-02 14:25:00.000 +0900,2025-03-02 14:25:09.596 +0900,21.2,66.6
2025-03-02 14:30:00.000 +0900,2025-03-02 14:30:07.907 +0900,20.8,67.6
2025-03-02 14:35:00.000 +0900,2025-03-02 14:35:06.043 +0900,20.6,67.8
2025-03-02 14:40:00.000 +0900,2025-03-02 14:40:04.352 +0900,20.2,68.1
2025-03-02 14:45:00.000 +0900,2025-03-02 14:45:02.609 +0900,20.0,68.5
2025-03-02 14:50:00.000 +0900,2025-03-02 14:50:00.829 +0900,19.8,69.0
2025-03-02 14:55:00.000 +0900,2025-03-02 14:55:09.684 +0900,19.5,69.4
2025-03-02 15:00:00.000 +0900,2025-03-02 15:00:08.083 +0900,19.2,70.1
2025-03-02 15:05:00.000 +0900,2025-03-02 15:05:06.395 +0900,18.8,70.9
2025-03-02 15:10:00.000 +0900,2025-03-02 15:10:04.664 +0900,18.6,71.9
2025-03-02 15:15:00.000 +0900,2025-03-02 15:15:02.914 +0900,18.2,72.5
2025-03-02 15:20:00.000 +0900,2025-03-02 15:20:01.357 +0900,17.8,73.0
2025-03-02 15:25:00.000 +0900,2025-03-02 15:25:10.182 +0900,17.5,73.6
2025-03-02 15:30:00.000 +0900,2025-03-02 15:30:08.445 +0900,17.3,74.1
2025-03-02 15:35:00.000 +0900,2025-03-02 15:35:06.700 +0900,16.8,74.9
2025-03-02 15:40:00.000 +0900,2025-03-02 15:40:04.871 +0900,16.1,75.1
2025-03-02 15:45:00.000 +0900,2025-03-02 15:45:03.139 +0900,15.6,77.1
2025-03-02 15:50:00.000 +0900,2025-03-02 15:50:01.401 +0900,15.3,77.0
2025-03-02 15:55:00.000 +0900,2025-03-02 15:55:10.428 +0900,15.0,77.2
2025-03-02 16:00:00.000 +0900,2025-03-02 16:00:08.793 +0900,14.8,76.1
2025-03-02 16:05:00.000 +0900,2025-03-02 16:05:06.973 +0900,14.6,77.2
2025-03-02 16:10:00.000 +0900,2025-03-02 16:10:05.225 +0900,14.4,76.9
2025-03-02 16:15:00.000 +0900,2025-03-02 16:15:03.678 +0900,14.3,76.8
2025-03-02 16:20:00.000 +0900,2025-03-02 16:20:01.933 +0900,14.3,77.5
2025-03-02 16:25:00.000 +0900,2025-03-02 16:25:00.244 +0900,14.3,77.3
2025-03-02 16:30:00.000 +0900,2025-03-02 16:30:09.172 +0900,14.3,76.8
2025-03-02 16:35:00.000 +0900,2025-03-02 16:35:07.497 +0900,14.3,76.6
2025-03-02 16:40:00.000 +0900,2025-03-02 16:40:05.759 +0900,14.4,76.1
2025-03-02 16:45:00.000 +0900,2025-03-02 16:45:03.941 +0900,14.3,76.4
2025-03-02 16:50:00.000 +0900,2025-03-02 16:50:02.449 +0900,14.3,76.1
2025-03-02 16:55:00.000 +0900,2025-03-02 16:55:00.573 +0900,14.2,76.1
2025-03-02 17:00:00.000 +0900,2025-03-02 17:00:09.450 +0900,14.1,75.8
2025-03-02 17:05:00.000 +0900,2025-03-02 17:05:07.714 +0900,14.0,75.9
2025-03-02 17:10:00.000 +0900,2025-03-02 17:10:06.110 +0900,13.8,76.0
2025-03-02 17:15:00.000 +0900,2025-03-02 17:15:04.222 +0900,13.6,76.2
2025-03-02 17:20:00.000 +0900,2025-03-02 17:20:02.610 +0900,13.4,75.9
2025-03-02 17:25:00.000 +0900,2025-03-02 17:25:00.792 +0900,13.3,76.0
2025-03-02 17:30:00.000 +0900,2025-03-02 17:30:09.806 +0900,13.1,76.5
2025-03-02 17:35:00.000 +0900,2025-03-02 17:35:08.029 +0900,13.1,76.4
2025-03-02 17:40:00.000 +0900,2025-03-02 17:40:06.294 +0900,12.8,77.1
2025-03-02 17:45:00.000 +0900,2025-03-02 17:45:04.581 +0900,12.8,76.4
2025-03-02 17:50:00.000 +0900,2025-03-02 17:50:02.848 +0900,12.8,76.6
2025-03-02 17:55:00.000 +0900,2025-03-02 17:55:01.070 +0900,12.6,76.8
2025-03-02 18:00:00.000 +0900,2025-03-02 18:00:09.904 +0900,12.6,76.6
2025-03-02 18:05:00.000 +0900,2025-03-02 18:05:08.312 +0900,12.5,76.6
2025-03-02 18:10:00.000 +0900,2025-03-02 18:10:06.623 +0900,12.4,77.1
2025-03-02 18:15:00.000 +0900,2025-03-02 18:15:05.096 +0900,12.3,77.1
2025-03-02 18:20:00.000 +0900,2025-03-02 18:20:03.308 +0900,12.1,77.2
2025-03-02 18:25:00.000 +0900,2025-03-02 18:25:01.713 +0900,12.1,77.1
2025-03-02 18:30:00.000 +0900,2025-03-02 18:30:10.557 +0900,12.0,76.6
2025-03-02 18:35:00.000 +0900,2025-03-02 18:35:08.998 +0900,11.9,77.0
2025-03-02 18:40:00.000 +0900,2025-03-02 18:40:07.275 +0900,11.8,76.6
2025-03-02 18:45:00.000 +0900,2025-03-02 18:45:05.571 +0900,11.7,76.5
2025-03-02 18:50:00.000 +0900,2025-03-02 18:50:03.739 +0900,11.6,76.6
2025-03-02 18:55:00.000 +0900,2025-03-02 18:55:02.060 +0900,11.5,77.0
2025-03-02 19:00:00.000 +0900,2025-03-02 19:00:00.305 +0900,11.4,76.6
2025-03-02 19:05:00.000 +0900,2025-03-02 19:05:09.190 +0900,11.3,76.4
2025-03-02 19:10:00.000 +0900,2025-03-02 19:10:07.595 +0900,11.2,76.7
2025-03-02 19:15:00.000 +0900,2025-03-02 19:15:05.794 +0900,11.0,76.8
2025-03-02 19:20:00.000 +0900,2025-03-02 19:20:04.234 +0900,10.9,77.2
2025-03-02 19:25:00.000 +0900,2025-03-02 19:25:02.350 +0900,10.7,77.2
2025-03-02 19:30:00.000 +0900,2025-03-02 19:30:00.661 +0900,10.6,77.1
2025-03-02 19:35:00.000 +0900,2025-03-02 19:35:09.506 +0900,10.4,78.9
2025-03-02 19:40:00.000 +0900,2025-03-02 19:40:07.656 +0900,10.3,78.9
2025-03-02 19:45:00.000 +0900,2025-03-02 19:45:06.063 +0900,10.2,79.3
2025-03-02 19:50:00.000 +0900,2025-03-02 19:50:04.305 +0900,10.0,79.7
2025-03-02 19:55:00.000 +0900,2025-03-02 19:55:02.675 +0900,9.7,80.3
2025-03-02 20:00:00.000 +0900,2025-03-02 20:00:00.940 +0900,9.6,80.0
2025-03-02 20:05:00.000 +0900,2025-03-02 20:05:09.913 +0900,9.5,80.5
2025-03-02 20:10:00.000 +0900,2025-03-02 20:10:08.234 +0900,9.4,81.0
2025-03-02 20:15:00.000 +0900,2025-03-02 20:15:06.500 +0900,9.1,80.8
2025-03-02 20:20:00.000 +0900,2025-03-02 20:20:04.744 +0900,9.1,80.9
2025-03-02 20:25:00.000 +0900,2025-03-02 20:25:03.148 +0900,8.9,80.9
2025-03-02 20:30:00.000 +0900,2025-03-02 20:30:01.438 +0900,8.7,80.8
2025-03-02 20:35:00.000 +0900,2025-03-02 20:35:10.504 +0900,8.6,80.8
2025-03-02 20:40:00.000 +0900,2025-03-02 20:40:08.676 +0900,8.6,81.3
2025-03-02 20:45:00.000 +0900,2025-03-02 20:45:06.987 +0900,8.4,81.6
2025-03-02 20:50:00.000 +0900,2025-03-02 20:50:05.198 +0900,8.4,81.6
2025-03-02 20:55:00.000 +0900,2025-03-02 20:55:03.555 +0900,8.3,81.6
2025-03-02 21:00:00.000 +0900,2025-03-02 21:00:01.960 +0900,8.2,81.6
2025-03-02 21:05:00.000 +0900,2025-03-02 21:05:00.259 +0900,8.1,81.5
2025-03-02 21:10:00.000 +0900,2025-03-02 21:10:09.233 +0900,8.1,81.9
2025-03-02 21:15:00.000 +0900,2025-03-02 21:15:07.496 +0900,8.0,81.5
2025-03-02 21:20:00.000 +0900,2025-03-02 21:20:05.881 +0900,7.9,81.9
2025-03-02 21:25:00.000 +0900,2025-03-02 21:25:04.170 +0900,7.9,81.6
2025-03-02 21:30:00.000 +0900,2025-03-02 21:30:02.426 +0900,7.8,81.7
2025-03-02 21:35:00.000 +0900,2025-03-02 21:35:00.733 +0900,7.8,81.7
2025-03-02 21:40:00.000 +0900,2025-03-02 21:40:09.567 +0900,7.7,82.1
2025-03-02 21:45:00.000 +0900,2025-03-02 21:45:07.968 +0900,7.7,82.2
2025-03-02 21:50:00.000 +0900,2025-03-02 21:50:06.217 +0900,7.6,82.1
2025-03-02 21:55:00.000 +0900,2025-03-02 21:55:04.669 +0900,7.5,82.4
2025-03-02 22:00:00.000 +0900,2025-03-02 22:00:03.099 +0900,7.4,82.5
2025-03-02 22:05:00.000 +0900,2025-03-02 22:05:01.279 +0900,7.3,82.6
2025-03-02 22:10:00.000 +0900,2025-03-02 22:10:10.266 +0900,7.3,82.9
2025-03-02 22:15:00.000 +0900,2025-03-02 22:15:08.659 +0900,7.2,82.5
2025-03-02 22:20:00.000 +0900,2025-03-02 22:20:07.100 +0900,7.2,82.6
2025-03-02 22:25:00.000 +0900,2025-03-02 22:25:05.186 +0900,7.1,82.7
2025-03-02 22:30:00.000 +0900,2025-03-02 22:30:03.449 +0900,7.1,82.4
2025-03-02 22:35:00.000 +0900,2025-03-02 22:35:02.013 +0900,7.0,82.4
2025-03-02 22:40:00.000 +0900,2025-03-02 22:40:00.321 +0900,6.9,82.5
2025-03-02 22:45:00.000 +0900,2025-03-02 22:45:09.108 +0900,6.9,82.7
2025-03-02 22:50:00.000 +0900,2025-03-02 22:50:07.406 +0900,6.8,82.7
2025-03-02 22:55:00.000 +0900,2025-03-02 22:55:05.738 +0900,6.8,82.9
2025-03-02 23:00:00.000 +0900,2025-03-02 23:00:04.036 +0900,6.8,82.9
2025-03-02 23:05:00.000 +0900,2025-03-02 23:05:02.300 +0900,6.7,83.2
2025-03-02 23:10:00.000 +0900,2025-03-02 23:10:00.416 +0900,6.7,83.0
2025-03-02 23:15:00.000 +0900,2025-03-02 23:15:09.386 +0900,6.6,83.2
2025-03-02 23:20:00.000 +0900,2025-03-02 23:20:07.675 +0900,6.5,83.6
2025-03-02 23:25:00.000 +0900,2025-03-02 23:25:05.929 +0900,6.5,83.4
2025-03-02 23:30:00.000 +0900,2025-03-02 23:30:04.319 +0900,6.5,83.3
2025-03-02 23:35:00.000 +0900,2025-03-02 23:35:02.595 +0900,6.5,83.6
2025-03-02 23:40:00.000 +0900,2025-03-02 23:40:00.883 +0900,6.5,83.3
2025-03-02 23:45:00.000 +0900,2025-03-02 23:45:09.741 +0900,6.3,83.8
2025-03-02 23:50:00.000 +0900,2025-03-02 23:50:08.147 +0900,6.3,83.8
2025-03-02 23:55:00.000 +0900,2025-03-02 23:55:06.363 +0900,6.3,83.9
2025-03-03 00:00:00.000 +0900,2025-03-03 00:00:04.484 +0900,6.3,83.8
2025-03-03 00:05:00.000 +0900,2025-03-03 00:05:02.811 +0900,6.3,83.9
2025-03-03 00:10:00.000 +0900,2025-03-03 00:10:01.077 +0900,6.3,83.8
2025-03-03 00:15:00.000 +0900,2025-03-03 00:15:10.094 +0900,6.3,83.4
2025-03-03 00:20:00.000 +0900,2025-03-03 00:20:08.480 +0900,6.3,83.8
2025-03-03 00:25:00.000 +0900,2025-03-03 00:25:06.746 +0900,6.3,83.6
2025-03-03 00:30:00.000 +0900,2025-03-03 00:30:05.187 +0900,6.3,83.7
2025-03-03 00:35:00.000 +0900,2025-03-03 00:35:03.604 +0900,6.3,83.8
2025-03-03 00:40:00.000 +0900,2025-03-03 00:40:01.892 +0900,6.2,84.1
2025-03-03 00:45:00.000 +0900,2025-03-03 00:45:10.884 +0900,6.2,84.3
2025-03-03 00:50:00.000 +0900,2025-03-03 00:50:09.151 +0900,6.2,84.1
2025-03-03 00:55:00.000 +0900,2025-03-03 00:55:07.390 +0900,6.2,84.2
2025-03-03 01:00:00.000 +0900,2025-03-03 01:00:05.842 +0900,6.1,84.1
2025-03-03 01:05:00.000 +0900,2025-03-03 01:05:04.094 +0900,6.0,84.3
2025-03-03 01:10:00.000 +0900,2025-03-03 01:10:02.403 +0900,6.1,83.8
2025-03-03 01:15:00.000 +0900,2025-03-03 01:15:00.669 +0900,5.8,83.8
2025-03-03 01:20:00.000 +0900,2025-03-03 01:20:09.492 +0900,5.8,83.7
2025-03-03 01:25:00.000 +0900,2025-03-03 01:25:07.863 +0900,5.5,83.5
2025-03-03 01:30:00.000 +0900,2025-03-03 01:30:06.317 +0900,5.4,83.2
2025-03-03 01:35:00.000 +0900,2025-03-03 01:35:04.605 +0900,5.2,83.2
2025-03-03 01:40:00.000 +0900,2025-03-03 01:40:13.533 +0900,5.1,83.3
2025-03-03 01:45:00.000 +0900,2025-03-03 01:45:01.082 +0900,4.9,83.4
2025-03-03 01:50:00.000 +0900,2025-03-03 01:50:09.945 +0900,4.9,83.5
2025-03-03 01:55:00.000 +0900,2025-03-03 01:55:08.217 +0900,4.7,83.6
2025-03-03 02:00:00.000 +0900,2025-03-03 02:00:06.518 +0900,4.7,83.7
2025-03-03 02:05:00.000 +0900,2025-03-03 02:05:04.643 +0900,4.6,83.7
2025-03-03 02:10:00.000 +0900,2025-03-03 02:10:03.083 +0900,4.5,83.7
2025-03-03 02:15:00.000 +0900,2025-03-03 02:15:01.385 +0900,4.6,83.9
2025-03-03 02:20:00.000 +0900,2025-03-03 02:20:10.322 +0900,4.5,84.0
2025-03-03 02:25:00.000 +0900,2025-03-03 02:25:08.486 +0900,4.5,84.2
